message_id,message_text,label,scam_type,platform,contains_link,btc_address_present,urgency_level,promised_return_pct,sentiment_score,message_length,created_at
MSG01938,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,medium,,-0.785,37,2024-07-18 04:40:00
MSG01939,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Discord,No,No,low,50.0,-0.354,55,2024-01-13 08:19:00
MSG01940,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,high,,-0.046,47,2024-04-13 05:18:00
MSG01941,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Twitter,No,Yes,high,100.0,-0.209,43,2024-08-25 19:55:00
MSG01942,Blockchain technology explained in simple terms.,legit,none,Email,No,No,high,,0.513,48,2024-01-29 16:14:00
MSG01943,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,0.854,45,2024-04-11 21:07:00
MSG01944,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,0.88,47,2024-06-20 03:09:00
MSG01945,Blockchain technology explained in simple terms.,legit,none,Email,No,No,medium,,-0.838,48,2024-09-07 04:22:00
MSG01946,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,high,,-0.876,40,2024-10-30 04:17:00
MSG01947,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Twitter,No,Yes,medium,50.0,-0.77,43,2024-07-08 21:01:00
MSG01948,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,high,,0.367,45,2024-01-18 15:21:00
MSG01949,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,-0.916,45,2024-06-18 10:07:00
MSG01950,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,medium,,-0.354,45,2024-10-15 05:15:00
MSG01951,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,-0.953,37,2024-10-29 03:34:00
MSG01952,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,high,,-0.928,47,2024-06-16 02:54:00
MSG01953,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Twitter,Yes,No,medium,50.0,-0.206,69,2024-04-20 20:51:00
MSG01954,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,0.113,37,2024-10-09 20:07:00
MSG01955,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,medium,,-0.331,45,2024-08-26 03:45:00
MSG01956,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Email,No,No,medium,200.0,-0.591,43,2024-03-23 01:27:00
MSG01957,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,high,,0.866,40,2024-05-29 16:49:00
MSG01958,Tips for long-term crypto investment.,legit,none,Email,No,No,high,,0.348,37,2024-08-08 21:47:00
MSG01959,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,No,medium,50.0,0.022,43,2024-08-13 15:55:00
MSG01960,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,medium,,-0.587,45,2024-10-09 22:46:00
MSG01961,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Discord,No,Yes,medium,200.0,0.122,43,2024-07-26 18:43:00
MSG01962,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,0.769,47,2024-01-23 17:15:00
MSG01963,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,low,,-0.393,47,2024-10-04 17:48:00
MSG01964,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,-0.569,47,2024-05-18 22:13:00
MSG01965,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Email,No,No,low,100.0,0.541,55,2024-03-28 10:29:00
MSG01966,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,WhatsApp,No,Yes,low,,0.839,43,2024-01-23 02:42:00
MSG01967,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Twitter,No,No,low,200.0,0.74,43,2024-07-17 21:22:00
MSG01968,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,No,high,50.0,-0.569,69,2024-10-16 11:29:00
MSG01969,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,WhatsApp,Yes,No,medium,200.0,-0.65,69,2024-01-10 15:53:00
MSG01970,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,high,,-0.437,47,2024-12-14 22:07:00
MSG01971,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,high,,-0.456,48,2024-05-16 22:45:00
MSG01972,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,high,,-0.912,40,2024-11-13 00:11:00
MSG01973,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Email,No,No,high,100.0,-0.087,43,2024-12-10 01:06:00
MSG01974,Blockchain technology explained in simple terms.,legit,none,Email,No,No,high,,0.102,48,2024-04-16 02:13:00
MSG01975,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Telegram,No,No,medium,200.0,0.967,55,2024-07-31 22:55:00
MSG01976,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,-0.279,40,2024-11-10 08:42:00
MSG01977,Tips for long-term crypto investment.,legit,none,Email,No,No,low,,-0.334,37,2024-09-18 04:11:00
MSG01978,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Telegram,No,Yes,medium,50.0,0.198,43,2024-04-26 02:12:00
MSG01979,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,0.647,45,2024-03-22 11:14:00
MSG01980,Tips for long-term crypto investment.,legit,none,Twitter,No,No,high,,-0.992,37,2024-04-29 22:22:00
MSG01981,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,-0.349,48,2024-09-28 20:16:00
MSG01982,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Telegram,No,No,high,200.0,0.376,47,2024-03-18 11:56:00
MSG01983,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,high,,0.79,40,2024-05-17 03:19:00
MSG01984,Tips for long-term crypto investment.,legit,none,Twitter,No,No,medium,,-0.711,37,2024-02-22 13:54:00
MSG01985,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Email,No,Yes,high,,0.903,43,2024-05-19 02:04:00
MSG01986,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,-0.758,47,2024-05-15 05:35:00
MSG01987,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,0.902,47,2024-11-03 05:32:00
MSG01988,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,No,medium,100.0,-0.583,43,2024-11-08 00:59:00
MSG01989,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Twitter,No,Yes,low,200.0,-0.361,47,2024-01-23 14:28:00
MSG01990,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Discord,No,Yes,medium,100.0,0.898,43,2024-12-23 00:45:00
MSG01991,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,medium,,0.518,40,2024-03-04 05:26:00
MSG01992,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Twitter,No,No,high,,-0.091,55,2024-09-02 16:11:00
MSG01993,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,low,,-0.354,37,2024-11-24 13:16:00
MSG01994,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,low,,-0.979,37,2024-04-03 11:40:00
MSG01995,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,low,,0.004,37,2024-12-03 06:39:00
MSG01996,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Discord,No,Yes,low,100.0,0.171,47,2024-12-23 14:34:00
MSG01997,Latest Bitcoin market update and trends.,legit,none,Email,No,No,low,,-0.92,40,2024-08-29 07:54:00
MSG01998,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,No,medium,50.0,-0.989,69,2024-05-08 14:51:00
MSG01999,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Telegram,Yes,No,high,200.0,-0.543,69,2024-11-19 19:06:00
MSG02000,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,low,,-0.736,47,2024-01-18 05:48:00
MSG02001,Elon Musk BTC giveaway! Limited time offer.,scam,investment,WhatsApp,No,No,high,100.0,0.27,43,2024-03-18 10:13:00
MSG02002,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Email,No,No,high,200.0,-0.866,43,2024-03-04 12:40:00
MSG02003,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,WhatsApp,No,No,low,50.0,-0.758,55,2024-04-27 23:04:00
MSG02004,Tips for long-term crypto investment.,legit,none,Telegram,No,No,high,,-0.607,37,2024-09-28 20:11:00
MSG02005,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,No,low,,-0.536,43,2024-04-17 07:46:00
MSG02006,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Twitter,No,No,high,,-0.774,43,2024-07-12 14:43:00
MSG02007,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,0.841,48,2024-12-15 19:24:00
MSG02008,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,medium,,-0.043,45,2024-03-13 02:58:00
MSG02009,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.254,40,2024-02-21 15:23:00
MSG02010,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,low,,0.722,45,2024-02-19 12:16:00
MSG02011,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Discord,No,No,high,200.0,0.68,47,2024-09-20 09:33:00
MSG02012,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,0.505,48,2024-02-01 05:53:00
MSG02013,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,Yes,medium,200.0,-0.1,43,2024-06-12 15:17:00
MSG02014,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.777,40,2024-04-24 12:45:00
MSG02015,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,-0.006,37,2024-02-24 15:41:00
MSG02016,Invest now and double your Bitcoin in 24 hours.,scam,phishing,WhatsApp,No,No,low,50.0,0.546,47,2024-01-30 02:09:00
MSG02017,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Email,No,No,medium,100.0,0.673,55,2024-08-26 04:16:00
MSG02018,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,WhatsApp,No,No,high,50.0,-0.061,43,2024-03-07 06:07:00
MSG02019,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Discord,No,Yes,low,100.0,0.258,55,2024-07-16 12:27:00
MSG02020,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Telegram,No,No,medium,50.0,0.132,47,2024-09-10 18:42:00
MSG02021,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Discord,No,Yes,medium,100.0,0.196,43,2024-05-17 03:42:00
MSG02022,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,high,,0.372,48,2024-08-21 20:22:00
MSG02023,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,-0.653,40,2024-07-31 05:39:00
MSG02024,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,high,,0.661,45,2024-05-13 07:31:00
MSG02025,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,No,medium,200.0,0.075,55,2024-04-16 13:28:00
MSG02026,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Email,No,No,medium,200.0,-0.993,47,2024-05-17 13:45:00
MSG02027,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Discord,No,No,medium,200.0,-0.602,43,2024-02-07 03:10:00
MSG02028,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Twitter,No,No,medium,100.0,-0.761,43,2024-05-11 21:02:00
MSG02029,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,low,,0.694,48,2024-07-20 23:08:00
MSG02030,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,-0.745,37,2024-03-10 19:48:00
MSG02031,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Discord,No,No,low,100.0,0.954,43,2024-07-20 19:57:00
MSG02032,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Telegram,No,No,high,100.0,0.856,43,2024-09-14 10:45:00
MSG02033,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,high,,0.168,45,2024-06-09 02:32:00
MSG02034,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,high,,0.233,40,2024-04-26 19:07:00
MSG02035,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,0.619,37,2024-03-31 16:54:00
MSG02036,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,-0.516,45,2024-04-30 14:48:00
MSG02037,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,-0.994,45,2024-08-12 15:19:00
MSG02038,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,WhatsApp,No,No,low,,0.695,47,2024-10-24 11:39:00
MSG02039,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,WhatsApp,No,Yes,medium,,0.083,43,2024-07-16 20:42:00
MSG02040,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,high,,-0.315,40,2024-01-16 02:02:00
MSG02041,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,WhatsApp,No,Yes,high,50.0,-0.254,47,2024-02-26 07:54:00
MSG02042,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Telegram,No,No,medium,200.0,-0.452,43,2024-07-30 15:58:00
MSG02043,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,0.921,40,2024-06-26 17:28:00
MSG02044,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,medium,,0.143,40,2024-09-18 19:04:00
MSG02045,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,WhatsApp,Yes,Yes,medium,,-0.125,69,2024-09-10 13:45:00
MSG02046,Blockchain technology explained in simple terms.,legit,none,Email,No,No,medium,,-0.043,48,2024-05-02 17:28:00
MSG02047,Tips for long-term crypto investment.,legit,none,Discord,No,No,high,,0.062,37,2024-05-22 12:19:00
MSG02048,Latest Bitcoin market update and trends.,legit,none,Email,No,No,low,,0.521,40,2024-03-06 12:23:00
MSG02049,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,0.106,47,2024-07-01 07:54:00
MSG02050,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,-0.702,37,2024-04-13 03:14:00
MSG02051,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Telegram,No,No,low,,-0.536,55,2024-03-08 04:33:00
MSG02052,Tips for long-term crypto investment.,legit,none,Telegram,No,No,medium,,0.096,37,2024-11-04 05:04:00
MSG02053,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,low,,0.205,45,2024-02-26 02:30:00
MSG02054,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,low,,0.068,47,2024-12-02 19:25:00
MSG02055,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Discord,No,Yes,low,,-0.349,43,2024-05-05 02:19:00
MSG02056,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Discord,No,No,low,200.0,-0.73,47,2024-02-05 04:52:00
MSG02057,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Telegram,No,Yes,medium,100.0,-0.075,43,2024-11-27 06:43:00
MSG02058,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,low,,0.28,47,2024-01-31 18:47:00
MSG02059,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,low,,-0.426,40,2024-12-22 18:36:00
MSG02060,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,WhatsApp,No,Yes,medium,100.0,0.573,47,2024-10-22 01:21:00
MSG02061,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Telegram,No,No,medium,50.0,0.61,47,2024-05-30 15:43:00
MSG02062,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,-0.769,37,2024-10-27 07:26:00
MSG02063,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Email,No,No,medium,50.0,0.501,43,2024-06-05 23:21:00
MSG02064,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Discord,No,Yes,high,50.0,0.298,43,2024-08-07 21:20:00
MSG02065,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Twitter,No,Yes,medium,100.0,-0.026,43,2024-12-05 14:02:00
MSG02066,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,No,low,50.0,0.895,55,2024-03-14 18:04:00
MSG02067,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Email,No,No,medium,200.0,-0.844,55,2024-08-02 01:10:00
MSG02068,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,WhatsApp,No,No,medium,,-0.295,47,2024-05-20 21:17:00
MSG02069,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Twitter,No,Yes,low,100.0,-0.88,47,2024-06-08 05:57:00
MSG02070,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,WhatsApp,Yes,No,high,200.0,-0.306,69,2024-08-25 18:46:00
MSG02071,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Discord,No,No,medium,200.0,-0.133,55,2024-01-27 07:52:00
MSG02072,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,medium,,0.321,45,2024-11-16 07:08:00
MSG02073,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Telegram,No,No,medium,100.0,-0.211,43,2024-01-31 12:06:00
MSG02074,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,low,,-0.611,48,2024-05-21 00:31:00
MSG02075,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Discord,No,No,low,,0.982,43,2024-04-28 23:28:00
MSG02076,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,-0.562,48,2024-04-30 14:08:00
MSG02077,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,WhatsApp,Yes,Yes,medium,100.0,0.701,69,2024-07-06 22:20:00
MSG02078,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Telegram,No,Yes,high,100.0,0.612,55,2024-06-27 14:52:00
MSG02079,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,-0.456,47,2024-08-06 20:49:00
MSG02080,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,No,medium,,0.648,43,2024-06-11 20:08:00
MSG02081,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,0.852,45,2024-09-21 07:45:00
MSG02082,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Discord,No,No,low,50.0,-0.675,43,2024-12-16 09:07:00
MSG02083,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,medium,,-0.188,48,2024-11-10 16:40:00
MSG02084,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,low,,-0.332,40,2024-09-26 16:51:00
MSG02085,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,0.758,48,2024-12-24 03:53:00
MSG02086,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,WhatsApp,No,No,low,100.0,-0.514,47,2024-04-30 01:44:00
MSG02087,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Email,No,No,low,,-0.836,43,2024-01-07 04:22:00
MSG02088,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,medium,,0.793,37,2024-04-20 14:25:00
MSG02089,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,low,,-0.935,47,2024-07-31 04:59:00
MSG02090,Urgent: Your wallet is compromised. Verify immediately.,scam,ponzi,Twitter,No,No,medium,100.0,-0.8,55,2024-02-29 23:05:00
MSG02091,Tips for long-term crypto investment.,legit,none,Twitter,No,No,low,,0.579,37,2024-10-11 14:50:00
MSG02092,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Discord,Yes,No,high,,0.664,69,2024-07-26 03:02:00
MSG02093,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,high,,0.705,47,2024-04-24 14:39:00
MSG02094,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,low,,0.378,40,2024-01-24 07:49:00
MSG02095,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,Yes,medium,100.0,-0.413,55,2024-10-19 01:37:00
MSG02096,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,No,medium,50.0,0.406,43,2024-01-27 19:05:00
MSG02097,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,-0.705,47,2024-11-22 21:26:00
